Country,Market,Date,Product,Price Min,Price Max,Unit,Change,URL
Poland,Lublin (LRH),28.07.2026,pistacje solone,11.52 €,11.52 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,plum cacansa rana,1.26 €,1.88 €,kg,-6.3%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,plum dried,5.45 €,5.45 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,plum imp,1.88 €,1.88 €,kg,-25.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,plum katinka,0.84 €,1.26 €,kg,-33.3%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,pomegranates,0.52 €,1.05 €,psc,+50.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,potato,0.28 €,0.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,potato early,0.35 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,radish,0.48 €,0.52 €,bunch,-9.4%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,raisins,3.14 €,6.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,raspberry,1.88 €,1.99 €,250g,+2.8%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,red onion,0.84 €,1.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,rosemary herbst fresh,3.56 €,3.56 €,psc,+41.7%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,rucola,0.94 €,0.94 €,100 g,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,sauerkraut,0.84 €,0.94 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,savoy cabbage,1.47 €,1.78 €,psc,-8.8%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,siemię lniane,1.26 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,stones dyni with łupiną,3.98 €,3.98 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,stones dyni without shell,4.82 €,4.82 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,strawberry domestic,3.98 €,4.19 €,kg,-8.2%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,sweet cherry,2.09 €,4.82 €,kg,+36.1%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,tomato,0.87 €,0.87 €,kg,+11.2%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,tomato raspberry,0.63 €,1.26 €,kg,-15.1%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,vegetables early,1.26 €,1.47 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,walnut shelled,10.05 €,10.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,watermelon,0.84 €,0.84 €,kg,+29.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,yellow pepper,1.05 €,2.09 €,kg,+7.1%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,zucchini,0.63 €,0.75 €,kg,+10.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Lublin (LRH),28.07.2026,żeberka,4.17 €,4.17 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/lublin-lrh
Poland,Poznan (WGRO),30.07.2026,Apple GOLDEN DELICJUS,12.57 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,Early leeks,0.48 €,0.52 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple Champion,10.47 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple Idared,10.47 €,10.47 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple Ligol,10.47 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple Prince,10.47 €,10.47 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple alwa,12.57 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple booskop,10.47 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple jonagored,10.47 €,12.57 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple papierówki new,8.38 €,18.85 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple paula red new,8.38 €,18.85 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apple piros new,8.38 €,20.94 €,15 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,apricots,2.09 €,2.3 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,aubergines,4.19 €,6.28 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,bananas,17.8 €,26.18 €,18 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,beet greens,6.28 €,7.54 €,10 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,beetroots red early,3.14 €,3.35 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,bilberry black,25.13 €,25.13 €,3 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,blackberries,2.09 €,2.62 €,250 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,blueberries American,3.14 €,4.61 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,broad bean,1.88 €,2.09 €,500 g,+11.8%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,broccoli,0.94 €,1.15 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cabbage chinese cabbage young,0.94 €,1.15 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cabbage pickled young,2.09 €,2.09 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cabbage red young,0.84 €,1.05 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cabbage white young,4.19 €,5.03 €,6 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,carrots young,5.24 €,5.24 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,carrots young with greens,1.05 €,1.05 €,1 bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cauliflower,6.28 €,7.54 €,6 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,celery root,3.77 €,4.19 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,celery root early,5.24 €,6.28 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,chanterelles,5.24 €,6.28 €,500 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cherries,6.7 €,7.75 €,3 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,chives thick,4.19 €,4.19 €,10 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,chives thin,3.77 €,4.19 €,10 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,chives with onion,4.19 €,4.61 €,10 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,courgette,4.19 €,5.24 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cucumber pickling set,0.63 €,0.84 €,1 bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cucumbers field-grown,6.28 €,7.33 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,cucumbers glasshouse,6.28 €,7.33 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,currants black,11.52 €,11.52 €,"2,5 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,currants red,2.09 €,2.09 €,500 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,currants white,2.09 €,2.09 €,500 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,dill,0.38 €,0.46 €,1 bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,dill long flowering,4.19 €,5.24 €,10 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,flat-leaf parsley,3.56 €,4.19 €,5 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,garlic,0.52 €,0.63 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,gooseberry,2.72 €,2.93 €,500 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,gooseberry green,5.24 €,5.86 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,gooseberry rose,5.24 €,6.28 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,grapefruits,20.94 €,23.04 €,14 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,grapes,14.66 €,17.8 €,"4,5 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,green beans asparagus green,3.35 €,3.77 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,green beans asparagus yellow,2.51 €,2.93 €,1 kg,+13.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,green beans bułgarska,3.77 €,4.61 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,horseradish root,7.54 €,8.38 €,2 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,kiwi,31.42 €,35.6 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,kohlrabi,4.61 €,4.82 €,10 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,lemons,19.9 €,24.09 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,lettuce butterhead,7.96 €,8.38 €,12 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,lettuce iceberg,0.84 €,1.05 €,1 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,lovage,3.14 €,4.19 €,5 pęczków,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,low-salt cucumbers,1.88 €,1.88 €,"0,5 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,mandarins,18.85 €,25.13 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,mushrooms,2.3 €,2.72 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,nectarines,18.85 €,20.94 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,nectarines new,8.38 €,8.38 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,nuts hazel shelled,72.26 €,72.26 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,onion red young in łuskach,3.14 €,4.19 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,onion white young in łuskach,4.19 €,4.19 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,onion white young peeled,4.19 €,5.24 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,orange,15.71 €,20.94 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,oyster mushrooms,1.26 €,1.47 €,200 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,parsley root young,5.24 €,6.28 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,peach new,10.47 €,10.47 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,peach paragwajskie,10.47 €,12.57 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,pears,17.8 €,18.85 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,pepper green,8.38 €,9.42 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,pepper red,9.42 €,10.47 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,pickled cucumbers,9.42 €,9.42 €,3 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,plums,7.33 €,10.47 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,potatoes early,4.19 €,5.03 €,10 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,radishes,8.38 €,8.38 €,20 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,raspberries,2.09 €,2.51 €,250 g,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,rhubarb,1.88 €,2.09 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,strawberries,2.3 €,2.51 €,"0,5 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,sweet cherry,12.57 €,17.8 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,tomatoes glasshouse,7.33 €,7.96 €,6 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,tomatoes rose,7.33 €,7.54 €,6 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,vegetables early,1.05 €,1.15 €,1 bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,walnut shelled,41.89 €,54.45 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,watermelons seedless,1.05 €,1.15 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Poznan (WGRO),30.07.2026,yellow pepper,9.42 €,10.47 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/poznan-wgro
Poland,Rzeszow (Agrohurt),28.07.2026,Big white (kidney) beans,3.98 €,4.61 €,packaging - 1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,Shelling peas,0.86 €,0.9 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,apple,1.05 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,apricot,2.09 €,2.93 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,arugula,0.84 €,1.05 €,100 g,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,avocado,1.05 €,1.68 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,bananas,20.94 €,23.04 €,cardboard - 18 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,been asparagus,2.51 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,been butterhead,3.77 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,been szpargowa,2.51 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,beetroots,0.42 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,blueberries,10.47 €,12.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,blueberries American,4.19 €,6.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,broad bean,2.09 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,broccoli,1.47 €,1.68 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,cabbage,0.38 €,0.52 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,cabbage red,0.52 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,cabbage white fresh-grown,1.05 €,1.26 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,carrot cut,0.63 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,carrots young,0.63 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,cauliflower,1.47 €,1.68 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,celeriac,1.26 €,1.68 €,kg,+27.3%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
Poland,Rzeszow (Agrohurt),28.07.2026,celery stalk,1.05 €,1.26 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/rzeszow-agrohurt
